awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type,visited,latitude,longitude,broad_genre
,蕎麦割烹 ながの,曳舟駅 186m , そば、日本料理,,"￥6,000～￥7,999","￥6,000～￥7,999",3.6,,https://tabelog.com/tokyo/A1312/A131203/13296654/,予約可,当店、全ての席を入れても１４席と限られた席数で営業しております。１名様のご予約の場合、カウンター席をご希望ください。　　また、テーブル席でもご予約は承りますが、当日の混雜状況によって、カウンター席でのご用意になることもございます。ご了承の上、ご予約ください。当店では、香りの強い香水をつけている方の入店をお断りさせて頂いております。,曳舟駅から徒歩4分 曳舟駅から186m,,,カード可 電子マネー可 QRコード決済可,"35.71925504464832,139.81500018841743",03-6675-0167,東京都墨田区東向島2-20-6 ,46,unagi,False,35.71925504464832,139.81500018841743,unagi
,四季彩ダイニング　春,日野駅 237m , 居酒屋、日本料理,,"￥8,000～￥9,999","￥8,000～￥9,999",3.6,月曜日,https://tabelog.com/tokyo/A1329/A132903/13115608/,予約可,【※ご予約の前にご確認ください　】お一人様あたり一律3000円のキャンセル料が発生いたします。尚ご都合が悪くなり、一回限りのリスケジュールは2週間以内であればキャンセル料は発生いたしません。※席のみ予約される方はご予算に応じた季節のお献立ご用意しております。ご了承ください。,JR中央線日野駅より徒歩3分 日野駅から237m,17:30 - 23:00L.O. 21:00,■ 定休日お正月営業については直接お電話にて店舗にお問い合わせください。,カード可 （VISA、Master、AMEX） 電子マネー不可 QRコード決済可 （PayPay）,"35.68081843859733,139.3928956846421",042-514-9188,東京都日野市栄町1-2-1 七和ビル１０１,44,unagi,False,35.68081843859733,139.3928956846421,unagi
,惣菜 ふじやま,麻布十番駅 248m , 日本料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.6,月曜日、祝日,https://tabelog.com/tokyo/A1307/A130702/13289536/,予約可,,東京メトロ南北線 麻布十番駅 5a.5b番出入口から徒歩6分都営大江戸線麻布十番駅 7番出入口から徒歩3分 麻布十番駅から248m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、QUICPay） QRコード決済可 （PayPay）,"35.65649338596079,139.7332893086032",03-5962-5362,東京都港区麻布十番2-5-14 MY CORNERビル 4F,37,unagi,False,35.65649338596079,139.7332893086032,unagi
,鮨 うがつ,三軒茶屋駅 962m , 寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.6,-,https://tabelog.com/tokyo/A1317/A131706/13250868/,完全予約制,,東急田園都市線「三軒茶屋駅」南口Bより徒歩15分東急東横線「学芸大学駅」より徒歩17分 三軒茶屋駅から962m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"35.63540073871591,139.6747040839858",03-5787-5155,東京都世田谷区下馬3-11-10 三吉ビル 1F,37,unagi,False,35.63540073871591,139.6747040839858,unagi
,箱崎町すみと,水天宮前駅 335m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.6,-,https://tabelog.com/tokyo/A1302/A130204/13289839/,予約可,,水天宮前駅から335m,17:30 - 22:30,■ 定休日不定休前日までの予約で昼営業あり11:30〜14:30,カード可 電子マネー不可 QRコード決済可,"35.67994360698375,139.78695585811317",03-3527-2220,東京都中央区日本橋箱崎町27-2 渡菊第三ビル B1F,31,unagi,False,35.67994360698375,139.78695585811317,unagi
食べログ とんかつ 百名店 2024 選出店,かつ吉 渋谷店,渋谷駅 311m , とんかつ、日本料理、居酒屋,【渋谷駅徒歩2分】伝統製法を守るとんかつ専門店です。,"￥2,000～￥2,999","￥2,000～￥2,999",3.59,,https://tabelog.com/tokyo/A1303/A130301/13004792/,予約可,●お席の場所、席種の指定はお受けしておりません。●エレベーター、お子様向けの設備、ベビーカーの入る席などご用意ありません。●全席禁煙です。喫煙スペースのご用意はございません。●個別でのお会計をご希望の際は現金でのお支払いのみのお取り扱いとさせていただいております。●ご予約時間を15分過ぎてご連絡がない場合やむを得ずキャンセル扱いとさせていただく場合がございますので必ずご連絡下さい。,渋谷駅、駅近辺より最寄の階段より地下道に下り、案内板を参考に『C2(渋谷ストリーム方面)』出口よりエスカレーターにて地上へ向かって下さい。エスカレーターを降りた向きのまま直進し、カラオケ屋さんの前の大きな横断歩道（明治通り）を左に渡るとすぐ右前、地下1階にございます。 渋谷駅から311m,11:00 - 16:00L.O. 15:00,■ 定休日荒天時。12/31～1/2お正月休み（12/30はランチタイムのみの営業です。）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）） QRコード決済不可,"35.6572036387116,139.70464208418502",050-3134-5712,東京都渋谷区渋谷3-9-10 ＫＤＣビル B1F,1514,unagi,False,35.6572036387116,139.70464208418502,unagi
,天ぷらめし 金子半之助  日本橋店,三越前駅 165m , 天ぷら、あなご、食堂,,"￥1,000～￥1,999","￥1,000～￥1,999",3.59,-,https://tabelog.com/tokyo/A1302/A130202/13166596/,予約不可,,三越前駅よりＡ1出口より　徒歩3分 三越前駅から165m,,,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.686321438715765,139.77576778442932",03-6262-3734,東京都中央区日本橋本町1-4-3 ヴィラアート日本橋 1F,1465,unagi,False,35.686321438715765,139.77576778442932,unagi
,香川一福 恵比寿店,恵比寿駅 197m , うどん、天ぷら、カレーうどん,,～￥999,～￥999,3.59,-,https://tabelog.com/tokyo/A1303/A130302/13249181/,予約不可,,恵比寿駅西口より徒歩１分 恵比寿駅から197m,11:00 - 22:00,※麺が無くなり次第終了年中無休■ 定休日なし,カード不可 電子マネー不可 QRコード決済不可,"35.64826583871861,139.7087743840919",03-6416-0626,東京都渋谷区恵比寿西1-2-7 幸ビル 1F,644,unagi,False,35.64826583871861,139.7087743840919,unagi
,とんかつ檍のカレー屋 いっぺこっぺ 新橋店,新橋駅 87m , カレー、とんかつ,,"￥1,000～￥1,999","￥1,000～￥1,999",3.59,-,https://tabelog.com/tokyo/A1301/A130103/13267744/,予約不可,,JR新橋駅より徒歩2分 新橋駅から87m,,,カード不可 電子マネー不可 QRコード決済不可,"35.66673103872234,139.75736258424433",03-6206-7300,東京都港区新橋2-16-1 ニュー新橋ビル 1F,643,unagi,False,35.66673103872234,139.75736258424433,unagi
,おにやんま 日暮里店,日暮里駅 133m , うどん,,～￥999,～￥999,3.59,-,https://tabelog.com/tokyo/A1311/A131105/13231005/,予約不可,,JR各線　京成電鉄本線　日暮里駅下車　すぐ 日暮里駅から133m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.7287678386875,139.7716879848609",不明の為情報お待ちしております,東京都荒川区西日暮里2-18-5 川島ビル 1F,509,unagi,False,35.7287678386875,139.7716879848609,unagi
,活魚料理ととや,新橋駅 130m , 海鮮、日本料理,,"￥10,000～￥14,999","￥10,000～￥14,999",3.59,土曜日、日曜日、祝日,https://tabelog.com/tokyo/A1301/A130103/13014944/,予約可,,JR・地下鉄・ゆりかもめ新橋駅徒歩1分 新橋駅から130m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66664703872312,139.75964108424188",03-3571-0118,東京都港区新橋2-19-6 新和ビル　４Ｆ,498,unagi,False,35.66664703872312,139.75964108424188,unagi
,とゝや,築地駅 375m , 丼,,-,-,3.59,日曜日、祝日,https://tabelog.com/tokyo/A1313/A131301/13002330/,予約不可,,東京メトロ日比谷線築地駅より徒歩7分都営地下鉄大江戸線築地市場駅より徒歩9分 築地駅から375m,,,カード不可 電子マネー不可,"35.66472063872833,139.77215908421363",03-3541-8294,東京都中央区築地6-21-1 ,495,unagi,False,35.66472063872833,139.77215908421363,unagi
,野崎酒店,新橋駅 191m , 日本酒バー、居酒屋、海鮮,,"￥4,000～￥4,999","￥4,000～￥4,999",3.59,日曜日,https://tabelog.com/tokyo/A1301/A130103/13057347/,予約可,,ＪＲ山手線・京浜東北線【新橋駅】烏森口　徒歩２分都営地下鉄浅草線【新橋駅】徒歩３分東京メトロ銀座線【新橋駅】徒歩５分 新橋駅から191m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66482563872357,139.75743048422504",03-6430-3329,東京都港区新橋3-19-4 新共ビル一号館 1F,460,unagi,False,35.66482563872357,139.75743048422504,unagi
,一㐂,銀座駅 110m , 寿司、海鮮、日本料理,【11/26ご予約可能】一㐂限定クリスマスコースのご予約を開始いたしました。,"￥15,000～￥19,999","￥15,000～￥19,999",3.59,,https://tabelog.com/tokyo/A1301/A130101/13258242/,予約可,当日のキャンセルは既にご予約分の食材仕入れを行っている為、コース料金の100％をキャンセル料として頂戴いたします。※万が一ご予約が重複した場合、電話でのご予約を優先させて頂きます。※ご確認がとれない場合、トラブル防止の為キャンセル扱いとさせて頂くことがございます。,銀座駅徒歩1分 銀座駅から110m,12:00 - 14:30,■ 営業時間【ランチ】（13：30最終入店）【ディナー】17:00～21：00最終入店,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.67161013872104,139.76298938428965",03-6264-5390,東京都中央区銀座5-4-15 西五ビル 4F,457,unagi,False,35.67161013872104,139.76298938428965,unagi
,枝魯枝魯 神楽坂,牛込神楽坂駅 352m , 日本料理、創作料理,風情溢れる古民家レストランで 四季折々の魅力と独自の創造力を融合させた料理を演出,"￥6,000～￥7,999","￥6,000～￥7,999",3.59,,https://tabelog.com/tokyo/A1309/A130905/13162293/,予約可,予約当日の１７：００以降のキャンセルはお料理代分を100％キャンセル料として頂きます。遅れる場合はご一報ください。予約時間を20分過ぎてご連絡がない場合はキャンセル扱いとさせて頂きます。,神楽坂徒歩10分飯田橋駅徒歩10分 牛込神楽坂駅から352m,18:00 - 23:00L.O. ドリンク22:30,■ 営業時間最終入店21:00■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.70174153869409,139.73848818461119",03-3269-8010,東京都新宿区神楽坂5-30 ,339,unagi,False,35.70174153869409,139.73848818461119,unagi
,瀧口,泉岳寺駅 100m , 焼き鳥、鳥料理、日本料理,至高の鶏懐石と厳選された希少なブルゴーニュワインによる究極のマリアージュが愉しめるお店,"￥10,000～￥14,999","￥10,000～￥14,999",3.59,,https://tabelog.com/tokyo/A1314/A131403/13171563/,予約可,●当店は鶏懐石とワインをお楽しみいただくことをコンセプトにしております。●ワイン以外のお飲み物も各種取り揃えております。●アレルギー等、召し上がれない品がある場合は御予約の際にご相談ください。●ご予約のご連絡の際、当店ピークタイム19：00～21：00のお時間を外して頂けると幸いで御座います。,JR・京浜急行 品川駅　高輪口　徒歩10分都営浅草線　泉岳寺駅　A2出口、右折徒歩30秒JR　高輪ゲートウェイ駅　徒歩5分 泉岳寺駅から100m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.637792738734866,139.73897608396493",03-6684-3840,東京都港区高輪2-16-35 1F,334,unagi,False,35.637792738734866,139.73897608396493,unagi
,うどん家 八重桜,有楽町駅 135m , うどん、天ぷら、居酒屋,,"￥1,000～￥1,999","￥1,000～￥1,999",3.59,月曜日,https://tabelog.com/tokyo/A1301/A130102/13260419/,予約不可,,JR有楽町駅前より徒歩1分 有楽町駅から135m,11:30 - 18:00L.O. 17:30,※ 定休日月曜日(祝日の場合火曜日)第2、月曜日、火曜日連休頂いてます、第2月曜日、祝日の場合は、第3、月曜日、火曜日に変更で連休頂いてます。※支払い方法◼︎現金とPayPayのみ使用可能◼︎アメックス含むクレジットカードは使用できません。◼︎詳細は店舗に確認してください。,カード不可 電子マネー不可 QRコード決済可 （PayPay）,"35.67524793871929,139.7647332843252",03-3240-6088,東京都千代田区有楽町2-10-1 東京交通会館 B1F,334,unagi,False,35.67524793871929,139.7647332843252,unagi
,おぐ羅,銀座駅 263m , おでん、日本料理、居酒屋,銀座で30年、老舗が作るのこだわりのおでんです。,"￥6,000～￥7,999","￥6,000～￥7,999",3.59,日曜日、祝日,https://tabelog.com/tokyo/A1301/A130101/13002703/,予約可,,東京メトロ銀座線銀座駅C2出口より徒歩5分 山手線有楽町駅銀座口より徒歩8分 銀座駅から263m,,,カード可 （VISA、Master、JCB、AMEX、Diners） QRコード決済可 （d払い）,"35.67161975667373,139.76126378887983",03-3574-8156,東京都中央区銀座6-3-6 本多ビル　Ｂ１Ｆ,332,unagi,False,35.67161975667373,139.76126378887983,unagi
,游玄亭 銀座並木通り店,銀座駅 77m , 焼肉、日本料理、韓国料理,,"￥20,000～￥29,999","￥20,000～￥29,999",3.59,-,https://tabelog.com/tokyo/A1301/A130101/13030773/,予約可,,JR有楽町駅銀座口より徒歩5分地下鉄丸ノ内線・日比谷線銀座駅B5出口より徒歩1分 銀座駅から77m,11:30 - 21:30,■ 営業時間【ランチタイム】11:30～15:00.ネット予約はホームページよりお受け付けしております。■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可,"35.67171573872107,139.76333098429052",03-3573-8989,東京都中央区銀座5-4-6 ロイヤルクリスタル銀座　６Ｆ,315,unagi,False,35.67171573872107,139.76333098429052,unagi
,讃岐饂飩 恩家,学芸大学駅 138m , うどん,,-,-,3.59,-,https://tabelog.com/tokyo/A1317/A131702/13008395/,予約不可,,東急東横線学芸大学駅より徒歩3分。 学芸大学駅から138m,,,カード不可 電子マネー不可 QRコード決済不可,"35.629730238723276,139.68648078392025",不明の為情報お待ちしております,東京都目黒区鷹番2-20-19 ,308,unagi,False,35.629730238723276,139.68648078392025,unagi
,焼肉鳥ｇｇ,恵比寿駅 206m , 居酒屋、焼き鳥、焼肉,,"￥4,000～￥4,999","￥4,000～￥4,999",3.59,-,https://tabelog.com/tokyo/A1303/A130302/13195809/,予約可,電話可能な時間帯は13:00~23:00頃までです。※営業時間帯(17:00~22:00頃)は電話が繋がりにくくなる場合があります。※人数や時間の変更は前もってご連絡下さい。※ご予約は店舗にお電話下さい、SNS等からのご予約は対応しておりません。,ＪＲ山手線・埼京線【恵比寿駅】西口　徒歩３分東京メトロ日比谷線【恵比寿駅】徒歩１分 恵比寿駅から206m,17:00 - 23:00L.O. 22:00,■ 定休日不定休(正月、GW、お盆は連休いただきます)2024年8/11〜8/15まで夏季休暇をいただきます。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"35.64608863871973,139.70799058407044",03-6712-2865,東京都渋谷区恵比寿南1-2-10 ヱビスユニオンビル 1F,279,unagi,False,35.64608863871973,139.70799058407044,unagi
,うどんや 大門,中野駅 349m , うどん,,-,-,3.59,-,https://tabelog.com/tokyo/A1319/A131902/13215526/,予約不可,,JR/東京メトロ東西線「中野駅」北口から徒歩6分 中野駅から349m,,,カード不可 電子マネー不可 QRコード決済不可,"35.708929538666375,139.66577668473477",不明の為情報お待ちしております,東京都中野区中野5-52-15 中野ブロードウェイ B1F,268,unagi,False,35.708929538666375,139.66577668473477,unagi
食べログ ステーキ・鉄板焼き EAST 百名店 2024 選出店,鉄板焼 花,代官山駅 214m , 鉄板焼き、ステーキ、海鮮,～匠の技、心躍る鉄板体験を～おもてなしの心を込めて演出するひと時―。,"￥8,000～￥9,999","￥8,000～￥9,999",3.59,,https://tabelog.com/tokyo/A1303/A130303/13192732/,予約可,10歳未満のお子様同伴はお断りさせて頂いております。,ＪＲ 恵比寿駅 徒歩8分地下鉄日比谷線 恵比寿駅 徒歩8分東急東横線 代官山駅 徒歩2分 代官山駅から214m,17:30 - 22:30L.O. 料理21:00 ドリンク22:00,■ 定休日年末年始,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済不可,"35.6500629387161,139.70448478411302",03-6873-5412,東京都渋谷区代官山町13-6 ８８.DAIKANYAMA 2F,267,unagi,False,35.6500629387161,139.70448478411302,unagi
