awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review,type,visited,latitude,longitude
食べログ 寿司 TOKYO 百名店 2022 選出店,鮨 なかむら,六本木駅 169m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.7,,https://tabelog.com/tokyo/A1307/A130701/13003314/,予約可,ご予約はお電話または予約サイトよりお願いします。,六本木駅徒歩5分 六本木駅から169m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66233793871623,139.72941428421956",03-3746-0856,東京都港区六本木7-17-16 米久ビル　１Ｆ,325,sushi,False,35.66233793871623,139.72941428421956
,宇田津 鮨,中目黒駅 418m , 寿司、日本料理,【中目黒 鮨】中目黒駅近路地裏に佇む隠れ家な店で至福の時間をお過ごしください,"￥20,000～￥29,999","￥20,000～￥29,999",3.7,-,https://tabelog.com/tokyo/A1317/A131701/13232637/,予約可,,東急東横線　中目黒駅から徒歩約5分 中目黒駅から418m,12:00 - 14:00,■営業時間［土・日・祝］▼ランチ11：00～13：0013：00～14：00■定休日無し,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.64199163871828,139.69528738403795",050-3550-5938,東京都目黒区上目黒2-48-10 ,303,sushi,False,35.64199163871828,139.69528738403795
,EDOMAE SS,新宿三丁目駅 225m , 寿司,迫力満点の握り鮨で鮨通を唸らすEDOMAE SS,"￥8,000～￥9,999","￥8,000～￥9,999",3.7,火曜日、水曜日,https://tabelog.com/tokyo/A1304/A130401/13266855/,予約可,,⚫︎アクセス 　　JR「新宿駅」東口より徒歩5分 　　東京メトロ丸の内線、副都心線、都営新宿線「新宿三丁目駅」B7出口より徒歩2分 新宿三丁目駅から225m,11:30 - 15:00,■ 営業時間仕込みにより営業時間が多少変わります。。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.69286413868844,139.70304378454637",080-9458-1458,東京都新宿区新宿3-20-8 トップスハウスビル 1F,280,sushi,False,35.69286413868844,139.70304378454637
,立喰い寿司 あきら 築地店,築地駅 289m , 寿司(立ち食い寿司),,-,-,3.7,-,https://tabelog.com/tokyo/A1313/A131301/13261761/,予約不可,,築地駅から289m,,,カード可 （VISA、Master、JCB） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"35.666491138726556,139.77011518423294",070-3293-7491,東京都中央区築地4-7-5 築地KYビル B1F,240,sushi,False,35.666491138726556,139.77011518423294
,立喰 鮨となり,麻布十番駅 161m , 寿司(立ち食い寿司),麻布十番駅2分◆手間を惜しまず真摯に握る美味しい鮨を、自分好みの順番で気軽に愉しむ。,"￥8,000～￥9,999","￥8,000～￥9,999",3.7,,https://tabelog.com/tokyo/A1307/A130702/13267404/,予約可,LINEからのLINEアカウント→ @sushitonari,麻布十番駅　７番出口　徒歩２分 麻布十番駅から161m,18:00 - 22:00,■ 営業時間・11時30分〜14時30分まで〔最終入店13時30分〕・18時〜22時まで〔最終入店21時〕■ 定休日火曜日は18時からの営業になります,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay）,"35.65552973872225,139.73473668414707",03-6453-9950,東京都港区麻布十番2-8-7 M2K Holding BLD. 2F,239,sushi,False,35.65552973872225,139.73473668414707
,松野寿司,椎名町駅 331m , 寿司,,"￥6,000～￥7,999","￥6,000～￥7,999",3.7,水曜日,https://tabelog.com/tokyo/A1321/A132101/13071606/,予約可,電話受付のみ対応。,西武池袋線【椎名町駅】南口　徒歩６分都営地下鉄大江戸線【落合南長崎駅】徒歩12分 椎名町駅から331m,,,カード不可 電子マネー不可 QRコード決済不可,"35.72611883866342,139.69079908489084",03-3951-3588,東京都豊島区南長崎2-16-12 ,185,sushi,False,35.72611883866342,139.69079908489084
食べログ 寿司 TOKYO 百名店 2022 選出店,すし処 みや古分店,赤羽駅 123m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.7,-,https://tabelog.com/tokyo/A1323/A132305/13046671/,予約可,,赤羽駅南口徒歩1分 赤羽駅から123m,18:00 - 20:00,■ 営業時間[水～日]12:30～15:00(要予約)■ 定休日不定休,カード不可 電子マネー不可 QRコード決済不可,"35.77671533864083,139.72076318538095",03-3901-5065,東京都北区赤羽西1-4-16 ,147,sushi,False,35.77671533864083,139.72076318538095
,鮨m,表参道駅 578m , 寿司、ワインバー、レストラン,「鮨mの世界：洗練された江戸前鮨とペアリングの美学」,"￥20,000～￥29,999","￥20,000～￥29,999",3.7,月曜日,https://tabelog.com/tokyo/A1306/A130602/13233471/,完全予約制,,表参道駅 A4出口 徒歩6分 表参道駅から578m,17:00 - 20:00,■ 営業時間【日曜日営業】第1・第3日曜日定休日17：00と20:00の2回転制(日曜日のみ）※日曜日のみ、コース内容と金額が異なります。【ディナー営業 火～日曜日】第1・第3日曜日定休日17:00～20:00 (L.O)■ 定休日第1・第3日曜日,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66233054764738,139.71785921020663",03-6803-8436,東京都港区南青山4-24-8 アットホームスクエア 2F,129,sushi,False,35.66233054764738,139.71785921020663
,麻布さおとめ,六本木駅 499m , 日本料理、寿司,国内外で極めた繊細な技術が、素材の持ち味を際立たせる。世界が認めたさおとめ流懐石,"￥20,000～￥29,999","￥20,000～￥29,999",3.7,,https://tabelog.com/tokyo/A1307/A130701/13252405/,完全予約制,,六本木駅日比谷線から5～6分 六本木駅から499m,18:00 - 22:00,■ 営業時間ご希望があれば18:00から承りますお昼は月曜日以外、3名様以上のご予約を承っております■ 定休日他、不定休あり,カード可 電子マネー不可 QRコード決済不可,"35.660279438716636,139.72658708420073",03-5843-0537,東京都港区西麻布3-1-9 ,70,sushi,False,35.660279438716636,139.72658708420073
,こはる,新橋駅 321m , 寿司,四季折々の魚介をはじめ、至極の食材で仕上げる鮨に舌鼓。高級感漂う心安らぐ和空間でゆったりと,"￥40,000～￥49,999","￥40,000～￥49,999",3.7,,https://tabelog.com/tokyo/A1301/A130103/13265326/,完全予約制,ご予約の時間に必ず間に合うようにご来店お願いいたします。アレルギーがあるお客様は事前にご連絡お願いいたします。場合によっては食材の変更ができない可能性がございますのでご了承お願いいたします。,銀座駅徒歩8分、新橋駅徒歩5分。 新橋駅から321m,17:30 - 20:20,■ 営業時間[月～土]17:30～20:30～■定休日日曜日、祝日,カード可 （Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （d払い）,"35.66880713872194,139.7602362842633",03-5962-8051,東京都中央区銀座8-5-8 かわばたビル 3F,68,sushi,False,35.66880713872194,139.7602362842633
,鮨 神楽,新橋駅 331m , 寿司、海鮮,名店での修業、話題店の立ち上げを経て新橋の路地裏で独立。仲買いや漁師の思いと共に鮪を握る。,"￥20,000～￥29,999","￥20,000～￥29,999",3.69,,https://tabelog.com/tokyo/A1301/A130103/13262603/,予約可,苦手な食材およびアレルギーのある方は事前にお伝えください。なお、ご予約の前日からキャンセル料が発生いたします。,各線「新橋駅」烏森口から徒歩約5分店舗はビル裏手にございます。 新橋駅から331m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66656363872156,139.75459158424457",03-6206-1154,東京都港区新橋3-2-3 千代川ビル 1F,432,sushi,False,35.66656363872156,139.75459158424457
,ひのきざか,乃木坂駅 373m , 日本料理、鉄板焼き、寿司,,"￥20,000～￥29,999","￥20,000～￥29,999",3.69,-,https://tabelog.com/tokyo/A1307/A130701/13037993/,予約可,レストラン予約受付時間10:00 - 20:00,【六本木駅】都営大江戸線：8番出口より地下通路直結東京メトロ日比谷線:4a出口側から地下通路を経由し、8番出口より地下通路直結※日比谷線「六本木駅」より車椅子・ベビーカーにてお越しの場合、4a出口より地上からお越しください。【乃木坂駅】東京メトロ千代田線:3番出口より徒歩約3分 乃木坂駅から373m,11:30 - 16:00L.O. 14:30,■ 定休日無,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可,"35.66621823871408,139.73039598425805",03-6434-8711,東京都港区赤坂9-7-1 ザ・リッツ・カールトン東京 45F,368,sushi,False,35.66621823871408,139.73039598425805
,鮨結う翼,恵比寿駅 97m , 寿司,29日の17時45分に1名分のお席空きがございます。宜しくお願い致します。,"￥15,000～￥19,999","￥15,000～￥19,999",3.69,,https://tabelog.com/tokyo/A1303/A130302/13260600/,予約可,・香水の使用はご遠慮頂いております。・また、店内にお待ちいただくスペースがございませんので、お時間になりましたらご来店宜しくお願い致します。エレベーターホールでお待ちの際は他の店舗様のご迷惑にならないようご配慮、ご協力よろしくお願いします。,JR山手線 恵比寿駅西口より徒歩1分東京メトロ日比谷線 恵比寿駅西口より徒歩1分 恵比寿駅から97m,17:45 - 22:30,■ 営業時間【夜】17:45～19:4520:30～22:30（閉店）＊2部制となります■ 定休日火曜・水曜を中心に月8日休み※その他お休みをいただくことがございます,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.64654583871978,139.70905888407432",03-3713-8881,東京都渋谷区恵比寿南1-4-17 GINZA K2 5F,363,sushi,False,35.64654583871978,139.70905888407432
,喜寿司,人形町駅 115m , 寿司,,"￥10,000～￥14,999","￥10,000～￥14,999",3.69,日曜日,https://tabelog.com/tokyo/A1302/A130204/13003041/,予約可,,地下鉄人形町駅 A3出口より徒歩1分 人形町駅から115m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.68645203871819,139.7836474844251",03-3666-1682,東京都中央区日本橋人形町2-7-13 ,362,sushi,False,35.68645203871819,139.7836474844251
,ブルペン,荏原中延駅 614m , 寿司,,"￥8,000～￥9,999","￥8,000～￥9,999",3.69,-,https://tabelog.com/tokyo/A1317/A131712/13263649/,予約可,ご予約はLINEオフィシャルアカウント、お電話、Instagramから承っております！予約時にコースを指定(5000円or7000円)※ランチのみお選びいただけます。ディナーは７０００円のコースのみ,東急目黒線　武蔵小山駅　徒歩１２分東急池上線　荏原中延駅　徒歩１１分　　　　　　戸越銀座駅　徒歩１０分 荏原中延駅から614m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.61432993873986,139.7078616837497",03-6426-7970,東京都品川区荏原4-6-1 ,306,sushi,False,35.61432993873986,139.7078616837497
食べログ 寿司 TOKYO 百名店 2022 選出店,蔵六雄山,六本木駅 277m , 寿司、海鮮、日本酒バー,7/1リニューアル 蔵六雄山の新たなる一歩。 小高雄一が「料理・空間・おもてなし」を追求した鮨,"￥30,000～￥39,999","￥30,000～￥39,999",3.69,,https://tabelog.com/tokyo/A1307/A130701/13139640/,予約可,※予約時刻に間に合わない場合はご連絡ください。ご連絡ないまま10分経過した場合は自動的にキャンセル扱いとなる場合がございますことをご了承ください。※お1人様１コースのご注文をお願いしております。予めご了承ください。※少ない席数で営業しておりますため、当日のキャンセルは100%頂戴しております。,東京メトロ 日比谷線「六本木駅」出口2番より 徒歩3分。 六本木駅から277m,18:00 - 23:00,■ 営業時間18:00～(最終入店21:00)※ランチタイムの営業再開は予約サイト、公式Instagramにて改めてご案内いたします。今しばらくお待ちください。※少ない席数で営業しておりますため、当日のキャンセルは一席につき、コース代金をお支払いいただきます。ご注意くださいませ。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.66240813871579,139.72818438422112",03-3479-0533,東京都港区六本木7-18-24 鈴木ビル 2F,254,sushi,False,35.66240813871579,139.72818438422112
食べログ 寿司 TOKYO 百名店 2022 選出店,鮨　かねさか パレスホテル東京店,大手町駅 286m , 寿司,,"￥30,000～￥39,999","￥30,000～￥39,999",3.69,-,https://tabelog.com/tokyo/A1302/A130201/13141133/,予約可,"ご予約当日のキャンセルは、下記キャンセル料をいただきます。ランチ5,500円(税込)/1名様ディナー11,000円(税込)/1名様",■駅からのアクセス 東京メトロ千代田線 ／ 二重橋前駅 徒歩6分（410m）東京メトロ丸ノ内線 ／ 大手町駅 徒歩8分（590m）JR山手線 ／ 東京駅 徒歩9分（650m） ■バス停からのアクセス 都営バス 東43 大手町 徒歩4分（250m）都営バス 東43 神田橋 徒歩7分（490m） 大手町駅から286m,11:30 - 14:00L.O. 13:30,■ 営業時間※新型コロナウイルスの影響により、営業時間・定休日等が記載と異なる場合がございます。ご来店時は、事前に店舗へご確認をお願いします■定休日年中無休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"35.684715023971386,139.76133873528156",03-3211-5323,東京都千代田区丸の内 1-1-1 パレスホテル東京 6F,213,sushi,False,35.684715023971386,139.76133873528156
